time,latitude,longitude,t2,stationid,fhour,init_time
2021-07-01 12:00:00,47.5,237.75,291.16733,KSEA,192.0,2021-06-23 12:00:00
2021-07-01 18:00:00,47.5,237.75,296.4945,KSEA,198.0,2021-06-23 12:00:00
2021-07-02 00:00:00,47.5,237.75,300.42056,KSEA,204.0,2021-06-23 12:00:00
2021-07-02 06:00:00,47.5,237.75,295.26,KSEA,210.0,2021-06-23 12:00:00
2021-07-02 12:00:00,47.5,237.75,291.4709,KSEA,216.0,2021-06-23 12:00:00
2021-07-02 18:00:00,47.5,237.75,297.33255,KSEA,222.0,2021-06-23 12:00:00
2021-07-03 00:00:00,47.5,237.75,301.3072,KSEA,228.0,2021-06-23 12:00:00
2021-07-03 06:00:00,47.5,237.75,296.10593,KSEA,234.0,2021-06-23 12:00:00
2021-07-03 12:00:00,47.5,237.75,291.56247,KSEA,240.0,2021-06-23 12:00:00
2021-06-24 00:00:00,50.25,238.5,298.7,CWLY,0.0,2021-06-24 00:00:00
2021-06-24 06:00:00,50.25,238.5,287.8239,CWLY,6.0,2021-06-24 00:00:00
2021-06-24 12:00:00,50.25,238.5,284.56693,CWLY,12.0,2021-06-24 00:00:00
2021-06-24 18:00:00,50.25,238.5,291.46838,CWLY,18.0,2021-06-24 00:00:00
2021-06-25 00:00:00,50.25,238.5,295.12256,CWLY,24.0,2021-06-24 00:00:00
2021-06-25 06:00:00,50.25,238.5,287.34637,CWLY,30.0,2021-06-24 00:00:00
2021-06-25 12:00:00,50.25,238.5,284.47125,CWLY,36.0,2021-06-24 00:00:00
2021-06-25 18:00:00,50.25,238.5,294.03906,CWLY,42.0,2021-06-24 00:00:00
2021-06-26 00:00:00,50.25,238.5,299.8394,CWLY,48.0,2021-06-24 00:00:00
2021-06-26 06:00:00,50.25,238.5,290.83032,CWLY,54.0,2021-06-24 00:00:00
2021-06-26 12:00:00,50.25,238.5,286.92532,CWLY,60.0,2021-06-24 00:00:00
2021-06-26 18:00:00,50.25,238.5,297.0553,CWLY,66.0,2021-06-24 00:00:00
2021-06-27 00:00:00,50.25,238.5,303.31168,CWLY,72.0,2021-06-24 00:00:00
2021-06-27 06:00:00,50.25,238.5,293.33972,CWLY,78.0,2021-06-24 00:00:00
2021-06-27 12:00:00,50.25,238.5,288.32907,CWLY,84.0,2021-06-24 00:00:00
2021-06-27 18:00:00,50.25,238.5,300.13083,CWLY,90.0,2021-06-24 00:00:00
2021-06-28 00:00:00,50.25,238.5,306.06076,CWLY,96.0,2021-06-24 00:00:00
2021-06-28 06:00:00,50.25,238.5,294.95377,CWLY,102.0,2021-06-24 00:00:00
2021-06-28 12:00:00,50.25,238.5,289.94305,CWLY,108.0,2021-06-24 00:00:00
2021-06-28 18:00:00,50.25,238.5,302.30524,CWLY,114.0,2021-06-24 00:00:00
2021-06-29 00:00:00,50.25,238.5,307.87512,CWLY,120.0,2021-06-24 00:00:00
2021-06-29 06:00:00,50.25,238.5,296.23447,CWLY,126.0,2021-06-24 00:00:00
2021-06-29 12:00:00,50.25,238.5,291.10944,CWLY,132.0,2021-06-24 00:00:00
2021-06-29 18:00:00,50.25,238.5,303.60022,CWLY,138.0,2021-06-24 00:00:00
2021-06-30 00:00:00,50.25,238.5,306.81567,CWLY,144.0,2021-06-24 00:00:00
2021-06-30 06:00:00,50.25,238.5,295.12973,CWLY,150.0,2021-06-24 00:00:00
2021-06-30 12:00:00,50.25,238.5,290.01825,CWLY,156.0,2021-06-24 00:00:00
2021-06-30 18:00:00,50.25,238.5,302.44202,CWLY,162.0,2021-06-24 00:00:00
2021-07-01 00:00:00,50.25,238.5,305.7575,CWLY,168.0,2021-06-24 00:00:00
2021-07-01 06:00:00,50.25,238.5,293.4539,CWLY,174.0,2021-06-24 00:00:00
2021-07-01 12:00:00,50.25,238.5,288.63098,CWLY,180.0,2021-06-24 00:00:00
2021-07-01 18:00:00,50.25,238.5,300.58008,CWLY,186.0,2021-06-24 00:00:00
2021-07-02 00:00:00,50.25,238.5,303.28128,CWLY,192.0,2021-06-24 00:00:00
2021-07-02 06:00:00,50.25,238.5,291.37442,CWLY,198.0,2021-06-24 00:00:00
2021-07-02 12:00:00,50.25,238.5,287.02713,CWLY,204.0,2021-06-24 00:00:00
2021-07-02 18:00:00,50.25,238.5,298.715,CWLY,210.0,2021-06-24 00:00:00
2021-07-03 00:00:00,50.25,238.5,301.16083,CWLY,216.0,2021-06-24 00:00:00
2021-07-03 06:00:00,50.25,238.5,289.86127,CWLY,222.0,2021-06-24 00:00:00
2021-07-03 12:00:00,50.25,238.5,286.26694,CWLY,228.0,2021-06-24 00:00:00
2021-07-03 18:00:00,50.25,238.5,295.74478,CWLY,234.0,2021-06-24 00:00:00
2021-07-04 00:00:00,50.25,238.5,297.2384,CWLY,240.0,2021-06-24 00:00:00
2021-06-24 00:00:00,49.25,236.75,289.4,CYVR,0.0,2021-06-24 00:00:00
2021-06-24 06:00:00,49.25,236.75,288.5643,CYVR,6.0,2021-06-24 00:00:00
2021-06-24 12:00:00,49.25,236.75,288.08286,CYVR,12.0,2021-06-24 00:00:00
2021-06-24 18:00:00,49.25,236.75,291.3966,CYVR,18.0,2021-06-24 00:00:00
2021-06-25 00:00:00,49.25,236.75,293.24863,CYVR,24.0,2021-06-24 00:00:00
2021-06-25 06:00:00,49.25,236.75,290.69666,CYVR,30.0,2021-06-24 00:00:00
2021-06-25 12:00:00,49.25,236.75,289.83047,CYVR,36.0,2021-06-24 00:00:00
2021-06-25 18:00:00,49.25,236.75,295.00452,CYVR,42.0,2021-06-24 00:00:00
2021-06-26 00:00:00,49.25,236.75,299.03113,CYVR,48.0,2021-06-24 00:00:00
2021-06-26 06:00:00,49.25,236.75,294.27573,CYVR,54.0,2021-06-24 00:00:00
2021-06-26 12:00:00,49.25,236.75,292.5491,CYVR,60.0,2021-06-24 00:00:00
2021-06-26 18:00:00,49.25,236.75,298.76157,CYVR,66.0,2021-06-24 00:00:00
2021-06-27 00:00:00,49.25,236.75,302.12314,CYVR,72.0,2021-06-24 00:00:00
2021-06-27 06:00:00,49.25,236.75,296.7162,CYVR,78.0,2021-06-24 00:00:00
2021-06-27 12:00:00,49.25,236.75,294.6289,CYVR,84.0,2021-06-24 00:00:00
2021-06-27 18:00:00,49.25,236.75,301.41867,CYVR,90.0,2021-06-24 00:00:00
2021-06-28 00:00:00,49.25,236.75,304.56924,CYVR,96.0,2021-06-24 00:00:00
2021-06-28 06:00:00,49.25,236.75,298.4875,CYVR,102.0,2021-06-24 00:00:00
2021-06-28 12:00:00,49.25,236.75,295.84348,CYVR,108.0,2021-06-24 00:00:00
2021-06-28 18:00:00,49.25,236.75,303.22574,CYVR,114.0,2021-06-24 00:00:00
2021-06-29 00:00:00,49.25,236.75,305.65216,CYVR,120.0,2021-06-24 00:00:00
2021-06-29 06:00:00,49.25,236.75,299.2547,CYVR,126.0,2021-06-24 00:00:00
2021-06-29 12:00:00,49.25,236.75,295.43948,CYVR,132.0,2021-06-24 00:00:00
2021-06-29 18:00:00,49.25,236.75,298.21756,CYVR,138.0,2021-06-24 00:00:00
2021-06-30 00:00:00,49.25,236.75,301.28845,CYVR,144.0,2021-06-24 00:00:00
2021-06-30 06:00:00,49.25,236.75,296.58246,CYVR,150.0,2021-06-24 00:00:00
2021-06-30 12:00:00,49.25,236.75,294.0475,CYVR,156.0,2021-06-24 00:00:00
2021-06-30 18:00:00,49.25,236.75,297.74756,CYVR,162.0,2021-06-24 00:00:00
2021-07-01 00:00:00,49.25,236.75,301.81866,CYVR,168.0,2021-06-24 00:00:00
2021-07-01 06:00:00,49.25,236.75,296.22736,CYVR,174.0,2021-06-24 00:00:00
2021-07-01 12:00:00,49.25,236.75,293.59308,CYVR,180.0,2021-06-24 00:00:00
2021-07-01 18:00:00,49.25,236.75,296.8589,CYVR,186.0,2021-06-24 00:00:00
2021-07-02 00:00:00,49.25,236.75,299.6809,CYVR,192.0,2021-06-24 00:00:00
2021-07-02 06:00:00,49.25,236.75,294.56696,CYVR,198.0,2021-06-24 00:00:00
2021-07-02 12:00:00,49.25,236.75,292.34238,CYVR,204.0,2021-06-24 00:00:00
2021-07-02 18:00:00,49.25,236.75,294.67258,CYVR,210.0,2021-06-24 00:00:00
2021-07-03 00:00:00,49.25,236.75,297.5186,CYVR,216.0,2021-06-24 00:00:00
2021-07-03 06:00:00,49.25,236.75,293.1083,CYVR,222.0,2021-06-24 00:00:00
2021-07-03 12:00:00,49.25,236.75,291.38437,CYVR,228.0,2021-06-24 00:00:00
2021-07-03 18:00:00,49.25,236.75,292.7181,CYVR,234.0,2021-06-24 00:00:00
2021-07-04 00:00:00,49.25,236.75,295.73212,CYVR,240.0,2021-06-24 00:00:00
2021-06-24 00:00:00,48.75,237.5,290.1,KBLI,0.0,2021-06-24 00:00:00
2021-06-24 06:00:00,48.75,237.5,288.45688,KBLI,6.0,2021-06-24 00:00:00
2021-06-24 12:00:00,48.75,237.5,287.0978,KBLI,12.0,2021-06-24 00:00:00
2021-06-24 18:00:00,48.75,237.5,292.05777,KBLI,18.0,2021-06-24 00:00:00
2021-06-25 00:00:00,48.75,237.5,292.30896,KBLI,24.0,2021-06-24 00:00:00
2021-06-25 06:00:00,48.75,237.5,289.64697,KBLI,30.0,2021-06-24 00:00:00
2021-06-25 12:00:00,48.75,237.5,288.3025,KBLI,36.0,2021-06-24 00:00:00
2021-06-25 18:00:00,48.75,237.5,295.57736,KBLI,42.0,2021-06-24 00:00:00
2021-06-26 00:00:00,48.75,237.5,296.4832,KBLI,48.0,2021-06-24 00:00:00
2021-06-26 06:00:00,48.75,237.5,292.74536,KBLI,54.0,2021-06-24 00:00:00
2021-06-26 12:00:00,48.75,237.5,290.82858,KBLI,60.0,2021-06-24 00:00:00
2021-06-26 18:00:00,48.75,237.5,299.56805,KBLI,66.0,2021-06-24 00:00:00
2021-06-27 00:00:00,48.75,237.5,299.98315,KBLI,72.0,2021-06-24 00:00:00
2021-06-27 06:00:00,48.75,237.5,295.35968,KBLI,78.0,2021-06-24 00:00:00
2021-06-27 12:00:00,48.75,237.5,293.21246,KBLI,84.0,2021-06-24 00:00:00
2021-06-27 18:00:00,48.75,237.5,302.69574,KBLI,90.0,2021-06-24 00:00:00
2021-06-28 00:00:00,48.75,237.5,303.14255,KBLI,96.0,2021-06-24 00:00:00
2021-06-28 06:00:00,48.75,237.5,297.17908,KBLI,102.0,2021-06-24 00:00:00
2021-06-28 12:00:00,48.75,237.5,294.40106,KBLI,108.0,2021-06-24 00:00:00
2021-06-28 18:00:00,48.75,237.5,304.9013,KBLI,114.0,2021-06-24 00:00:00
2021-06-29 00:00:00,48.75,237.5,304.26025,KBLI,120.0,2021-06-24 00:00:00
2021-06-29 06:00:00,48.75,237.5,297.2805,KBLI,126.0,2021-06-24 00:00:00
2021-06-29 12:00:00,48.75,237.5,293.63376,KBLI,132.0,2021-06-24 00:00:00
2021-06-29 18:00:00,48.75,237.5,298.17047,KBLI,138.0,2021-06-24 00:00:00
2021-06-30 00:00:00,48.75,237.5,299.3105,KBLI,144.0,2021-06-24 00:00:00
2021-06-30 06:00:00,48.75,237.5,294.57016,KBLI,150.0,2021-06-24 00:00:00
2021-06-30 12:00:00,48.75,237.5,292.2843,KBLI,156.0,2021-06-24 00:00:00
2021-06-30 18:00:00,48.75,237.5,298.48312,KBLI,162.0,2021-06-24 00:00:00
2021-07-01 00:00:00,48.75,237.5,299.41132,KBLI,168.0,2021-06-24 00:00:00
2021-07-01 06:00:00,48.75,237.5,294.61987,KBLI,174.0,2021-06-24 00:00:00
2021-07-01 12:00:00,48.75,237.5,292.34634,KBLI,180.0,2021-06-24 00:00:00
2021-07-01 18:00:00,48.75,237.5,298.12036,KBLI,186.0,2021-06-24 00:00:00
2021-07-02 00:00:00,48.75,237.5,297.15717,KBLI,192.0,2021-06-24 00:00:00
2021-07-02 06:00:00,48.75,237.5,292.82947,KBLI,198.0,2021-06-24 00:00:00
2021-07-02 12:00:00,48.75,237.5,290.69702,KBLI,204.0,2021-06-24 00:00:00
2021-07-02 18:00:00,48.75,237.5,295.44827,KBLI,210.0,2021-06-24 00:00:00
2021-07-03 00:00:00,48.75,237.5,295.29184,KBLI,216.0,2021-06-24 00:00:00
2021-07-03 06:00:00,48.75,237.5,291.38272,KBLI,222.0,2021-06-24 00:00:00
2021-07-03 12:00:00,48.75,237.5,289.79858,KBLI,228.0,2021-06-24 00:00:00
2021-07-03 18:00:00,48.75,237.5,293.6921,KBLI,234.0,2021-06-24 00:00:00
2021-07-04 00:00:00,48.75,237.5,293.60388,KBLI,240.0,2021-06-24 00:00:00
2021-06-24 00:00:00,47.5,237.75,300.6,KSEA,0.0,2021-06-24 00:00:00
2021-06-24 06:00:00,47.5,237.75,293.0645,KSEA,6.0,2021-06-24 00:00:00
2021-06-24 12:00:00,47.5,237.75,289.41797,KSEA,12.0,2021-06-24 00:00:00
2021-06-24 18:00:00,47.5,237.75,293.8036,KSEA,18.0,2021-06-24 00:00:00
2021-06-25 00:00:00,47.5,237.75,298.85526,KSEA,24.0,2021-06-24 00:00:00
2021-06-25 06:00:00,47.5,237.75,292.79465,KSEA,30.0,2021-06-24 00:00:00
2021-06-25 12:00:00,47.5,237.75,290.0048,KSEA,36.0,2021-06-24 00:00:00
2021-06-25 18:00:00,47.5,237.75,296.74472,KSEA,42.0,2021-06-24 00:00:00
2021-06-26 00:00:00,47.5,237.75,302.4827,KSEA,48.0,2021-06-24 00:00:00
2021-06-26 06:00:00,47.5,237.75,295.20206,KSEA,54.0,2021-06-24 00:00:00
2021-06-26 12:00:00,47.5,237.75,291.92877,KSEA,60.0,2021-06-24 00:00:00
2021-06-26 18:00:00,47.5,237.75,301.10883,KSEA,66.0,2021-06-24 00:00:00
2021-06-27 00:00:00,47.5,237.75,306.23676,KSEA,72.0,2021-06-24 00:00:00
2021-06-27 06:00:00,47.5,237.75,297.98007,KSEA,78.0,2021-06-24 00:00:00
2021-06-27 12:00:00,47.5,237.75,294.32944,KSEA,84.0,2021-06-24 00:00:00
2021-06-27 18:00:00,47.5,237.75,304.7322,KSEA,90.0,2021-06-24 00:00:00
2021-06-28 00:00:00,47.5,237.75,310.36404,KSEA,96.0,2021-06-24 00:00:00
2021-06-28 06:00:00,47.5,237.75,299.97473,KSEA,102.0,2021-06-24 00:00:00
2021-06-28 12:00:00,47.5,237.75,295.1521,KSEA,108.0,2021-06-24 00:00:00
2021-06-28 18:00:00,47.5,237.75,305.9917,KSEA,114.0,2021-06-24 00:00:00
2021-06-29 00:00:00,47.5,237.75,309.39273,KSEA,120.0,2021-06-24 00:00:00
2021-06-29 06:00:00,47.5,237.75,297.98102,KSEA,126.0,2021-06-24 00:00:00
2021-06-29 12:00:00,47.5,237.75,293.3532,KSEA,132.0,2021-06-24 00:00:00
2021-06-29 18:00:00,47.5,237.75,297.89407,KSEA,138.0,2021-06-24 00:00:00
2021-06-30 00:00:00,47.5,237.75,303.99756,KSEA,144.0,2021-06-24 00:00:00
2021-06-30 06:00:00,47.5,237.75,296.23932,KSEA,150.0,2021-06-24 00:00:00
2021-06-30 12:00:00,47.5,237.75,292.96356,KSEA,156.0,2021-06-24 00:00:00
2021-06-30 18:00:00,47.5,237.75,299.27194,KSEA,162.0,2021-06-24 00:00:00
2021-07-01 00:00:00,47.5,237.75,304.459,KSEA,168.0,2021-06-24 00:00:00
2021-07-01 06:00:00,47.5,237.75,296.80603,KSEA,174.0,2021-06-24 00:00:00
2021-07-01 12:00:00,47.5,237.75,293.57083,KSEA,180.0,2021-06-24 00:00:00
2021-07-01 18:00:00,47.5,237.75,298.4353,KSEA,186.0,2021-06-24 00:00:00
2021-07-02 00:00:00,47.5,237.75,301.18634,KSEA,192.0,2021-06-24 00:00:00
2021-07-02 06:00:00,47.5,237.75,293.83096,KSEA,198.0,2021-06-24 00:00:00
2021-07-02 12:00:00,47.5,237.75,290.6194,KSEA,204.0,2021-06-24 00:00:00
2021-07-02 18:00:00,47.5,237.75,295.5669,KSEA,210.0,2021-06-24 00:00:00
2021-07-03 00:00:00,47.5,237.75,298.95132,KSEA,216.0,2021-06-24 00:00:00
2021-07-03 06:00:00,47.5,237.75,292.14767,KSEA,222.0,2021-06-24 00:00:00
2021-07-03 12:00:00,47.5,237.75,289.3099,KSEA,228.0,2021-06-24 00:00:00
2021-07-03 18:00:00,47.5,237.75,294.2356,KSEA,234.0,2021-06-24 00:00:00
2021-07-04 00:00:00,47.5,237.75,296.9465,KSEA,240.0,2021-06-24 00:00:00
2021-06-24 12:00:00,50.25,238.5,285.79816,CWLY,0.0,2021-06-24 12:00:00
2021-06-24 18:00:00,50.25,238.5,291.09677,CWLY,6.0,2021-06-24 12:00:00
2021-06-25 00:00:00,50.25,238.5,293.62836,CWLY,12.0,2021-06-24 12:00:00
2021-06-25 06:00:00,50.25,238.5,287.5639,CWLY,18.0,2021-06-24 12:00:00
2021-06-25 12:00:00,50.25,238.5,284.8791,CWLY,24.0,2021-06-24 12:00:00
2021-06-25 18:00:00,50.25,238.5,293.50946,CWLY,30.0,2021-06-24 12:00:00
2021-06-26 00:00:00,50.25,238.5,298.76038,CWLY,36.0,2021-06-24 12:00:00
2021-06-26 06:00:00,50.25,238.5,290.77356,CWLY,42.0,2021-06-24 12:00:00
2021-06-26 12:00:00,50.25,238.5,287.13477,CWLY,48.0,2021-06-24 12:00:00
2021-06-26 18:00:00,50.25,238.5,297.3941,CWLY,54.0,2021-06-24 12:00:00
2021-06-27 00:00:00,50.25,238.5,303.16437,CWLY,60.0,2021-06-24 12:00:00
2021-06-27 06:00:00,50.25,238.5,293.65073,CWLY,66.0,2021-06-24 12:00:00
2021-06-27 12:00:00,50.25,238.5,288.86096,CWLY,72.0,2021-06-24 12:00:00
2021-06-27 18:00:00,50.25,238.5,300.44128,CWLY,78.0,2021-06-24 12:00:00
2021-06-28 00:00:00,50.25,238.5,305.85007,CWLY,84.0,2021-06-24 12:00:00
2021-06-28 06:00:00,50.25,238.5,294.9319,CWLY,90.0,2021-06-24 12:00:00
2021-06-28 12:00:00,50.25,238.5,290.13834,CWLY,96.0,2021-06-24 12:00:00
2021-06-28 18:00:00,50.25,238.5,302.48004,CWLY,102.0,2021-06-24 12:00:00
2021-06-29 00:00:00,50.25,238.5,307.6762,CWLY,108.0,2021-06-24 12:00:00
2021-06-29 06:00:00,50.25,238.5,296.18207,CWLY,114.0,2021-06-24 12:00:00
2021-06-29 12:00:00,50.25,238.5,290.91968,CWLY,120.0,2021-06-24 12:00:00
2021-06-29 18:00:00,50.25,238.5,302.8264,CWLY,126.0,2021-06-24 12:00:00
2021-06-30 00:00:00,50.25,238.5,306.1094,CWLY,132.0,2021-06-24 12:00:00
2021-06-30 06:00:00,50.25,238.5,294.90195,CWLY,138.0,2021-06-24 12:00:00
2021-06-30 12:00:00,50.25,238.5,290.40012,CWLY,144.0,2021-06-24 12:00:00
2021-06-30 18:00:00,50.25,238.5,301.65552,CWLY,150.0,2021-06-24 12:00:00
2021-07-01 00:00:00,50.25,238.5,305.58737,CWLY,156.0,2021-06-24 12:00:00
2021-07-01 06:00:00,50.25,238.5,293.8876,CWLY,162.0,2021-06-24 12:00:00
2021-07-01 12:00:00,50.25,238.5,289.69543,CWLY,168.0,2021-06-24 12:00:00
2021-07-01 18:00:00,50.25,238.5,298.8789,CWLY,174.0,2021-06-24 12:00:00
2021-07-02 00:00:00,50.25,238.5,303.5805,CWLY,180.0,2021-06-24 12:00:00
2021-07-02 06:00:00,50.25,238.5,293.3281,CWLY,186.0,2021-06-24 12:00:00
2021-07-02 12:00:00,50.25,238.5,287.86844,CWLY,192.0,2021-06-24 12:00:00
2021-07-02 18:00:00,50.25,238.5,299.0578,CWLY,198.0,2021-06-24 12:00:00
2021-07-03 00:00:00,50.25,238.5,304.36142,CWLY,204.0,2021-06-24 12:00:00
2021-07-03 06:00:00,50.25,238.5,293.6099,CWLY,210.0,2021-06-24 12:00:00
2021-07-03 12:00:00,50.25,238.5,288.05078,CWLY,216.0,2021-06-24 12:00:00
2021-07-03 18:00:00,50.25,238.5,299.09875,CWLY,222.0,2021-06-24 12:00:00
2021-07-04 00:00:00,50.25,238.5,301.47998,CWLY,228.0,2021-06-24 12:00:00
2021-07-04 06:00:00,50.25,238.5,291.8117,CWLY,234.0,2021-06-24 12:00:00
2021-07-04 12:00:00,50.25,238.5,288.03864,CWLY,240.0,2021-06-24 12:00:00
2021-06-24 12:00:00,49.25,236.75,287.69815,CYVR,0.0,2021-06-24 12:00:00
2021-06-24 18:00:00,49.25,236.75,289.8639,CYVR,6.0,2021-06-24 12:00:00
2021-06-25 00:00:00,49.25,236.75,292.77908,CYVR,12.0,2021-06-24 12:00:00
2021-06-25 06:00:00,49.25,236.75,290.16837,CYVR,18.0,2021-06-24 12:00:00
2021-06-25 12:00:00,49.25,236.75,288.9844,CYVR,24.0,2021-06-24 12:00:00
2021-06-25 18:00:00,49.25,236.75,293.89676,CYVR,30.0,2021-06-24 12:00:00
2021-06-26 00:00:00,49.25,236.75,297.07648,CYVR,36.0,2021-06-24 12:00:00
2021-06-26 06:00:00,49.25,236.75,293.11423,CYVR,42.0,2021-06-24 12:00:00
2021-06-26 12:00:00,49.25,236.75,291.8836,CYVR,48.0,2021-06-24 12:00:00
2021-06-26 18:00:00,49.25,236.75,297.5729,CYVR,54.0,2021-06-24 12:00:00
2021-06-27 00:00:00,49.25,236.75,300.1694,CYVR,60.0,2021-06-24 12:00:00
2021-06-27 06:00:00,49.25,236.75,295.62338,CYVR,66.0,2021-06-24 12:00:00
2021-06-27 12:00:00,49.25,236.75,294.02164,CYVR,72.0,2021-06-24 12:00:00
2021-06-27 18:00:00,49.25,236.75,300.42474,CYVR,78.0,2021-06-24 12:00:00
2021-06-28 00:00:00,49.25,236.75,303.80832,CYVR,84.0,2021-06-24 12:00:00
2021-06-28 06:00:00,49.25,236.75,298.11008,CYVR,90.0,2021-06-24 12:00:00
2021-06-28 12:00:00,49.25,236.75,296.02722,CYVR,96.0,2021-06-24 12:00:00
2021-06-28 18:00:00,49.25,236.75,303.1924,CYVR,102.0,2021-06-24 12:00:00
2021-06-29 00:00:00,49.25,236.75,305.51038,CYVR,108.0,2021-06-24 12:00:00
2021-06-29 06:00:00,49.25,236.75,299.24625,CYVR,114.0,2021-06-24 12:00:00
2021-06-29 12:00:00,49.25,236.75,293.49454,CYVR,120.0,2021-06-24 12:00:00
2021-06-29 18:00:00,49.25,236.75,296.9751,CYVR,126.0,2021-06-24 12:00:00
2021-06-30 00:00:00,49.25,236.75,300.2467,CYVR,132.0,2021-06-24 12:00:00
2021-06-30 06:00:00,49.25,236.75,295.76324,CYVR,138.0,2021-06-24 12:00:00
2021-06-30 12:00:00,49.25,236.75,293.7975,CYVR,144.0,2021-06-24 12:00:00
2021-06-30 18:00:00,49.25,236.75,297.2668,CYVR,150.0,2021-06-24 12:00:00
2021-07-01 00:00:00,49.25,236.75,300.1358,CYVR,156.0,2021-06-24 12:00:00
2021-07-01 06:00:00,49.25,236.75,295.20447,CYVR,162.0,2021-06-24 12:00:00
2021-07-01 12:00:00,49.25,236.75,293.1007,CYVR,168.0,2021-06-24 12:00:00
2021-07-01 18:00:00,49.25,236.75,295.5881,CYVR,174.0,2021-06-24 12:00:00
2021-07-02 00:00:00,49.25,236.75,297.5758,CYVR,180.0,2021-06-24 12:00:00
2021-07-02 06:00:00,49.25,236.75,293.79922,CYVR,186.0,2021-06-24 12:00:00
2021-07-02 12:00:00,49.25,236.75,291.95465,CYVR,192.0,2021-06-24 12:00:00
2021-07-02 18:00:00,49.25,236.75,293.91803,CYVR,198.0,2021-06-24 12:00:00
2021-07-03 00:00:00,49.25,236.75,296.2188,CYVR,204.0,2021-06-24 12:00:00
2021-07-03 06:00:00,49.25,236.75,292.92212,CYVR,210.0,2021-06-24 12:00:00
2021-07-03 12:00:00,49.25,236.75,291.52158,CYVR,216.0,2021-06-24 12:00:00
2021-07-03 18:00:00,49.25,236.75,292.9301,CYVR,222.0,2021-06-24 12:00:00
2021-07-04 00:00:00,49.25,236.75,295.05386,CYVR,228.0,2021-06-24 12:00:00
2021-07-04 06:00:00,49.25,236.75,292.37646,CYVR,234.0,2021-06-24 12:00:00
2021-07-04 12:00:00,49.25,236.75,291.42044,CYVR,240.0,2021-06-24 12:00:00
2021-06-24 12:00:00,48.75,237.5,285.19815,KBLI,0.0,2021-06-24 12:00:00
2021-06-24 18:00:00,48.75,237.5,290.04807,KBLI,6.0,2021-06-24 12:00:00
2021-06-25 00:00:00,48.75,237.5,293.82614,KBLI,12.0,2021-06-24 12:00:00
2021-06-25 06:00:00,48.75,237.5,289.88174,KBLI,18.0,2021-06-24 12:00:00
2021-06-25 12:00:00,48.75,237.5,286.70975,KBLI,24.0,2021-06-24 12:00:00
2021-06-25 18:00:00,48.75,237.5,294.10092,KBLI,30.0,2021-06-24 12:00:00
2021-06-26 00:00:00,48.75,237.5,297.97125,KBLI,36.0,2021-06-24 12:00:00
2021-06-26 06:00:00,48.75,237.5,292.8589,KBLI,42.0,2021-06-24 12:00:00
2021-06-26 12:00:00,48.75,237.5,289.4039,KBLI,48.0,2021-06-24 12:00:00
2021-06-26 18:00:00,48.75,237.5,298.17313,KBLI,54.0,2021-06-24 12:00:00
2021-06-27 00:00:00,48.75,237.5,301.98022,KBLI,60.0,2021-06-24 12:00:00
2021-06-27 06:00:00,48.75,237.5,295.51614,KBLI,66.0,2021-06-24 12:00:00
2021-06-27 12:00:00,48.75,237.5,291.2578,KBLI,72.0,2021-06-24 12:00:00
2021-06-27 18:00:00,48.75,237.5,301.145,KBLI,78.0,2021-06-24 12:00:00
2021-06-28 00:00:00,48.75,237.5,305.36295,KBLI,84.0,2021-06-24 12:00:00
2021-06-28 06:00:00,48.75,237.5,297.85193,KBLI,90.0,2021-06-24 12:00:00
2021-06-28 12:00:00,48.75,237.5,293.29675,KBLI,96.0,2021-06-24 12:00:00
2021-06-28 18:00:00,48.75,237.5,304.61548,KBLI,102.0,2021-06-24 12:00:00
2021-06-29 00:00:00,48.75,237.5,308.05542,KBLI,108.0,2021-06-24 12:00:00
2021-06-29 06:00:00,48.75,237.5,298.37476,KBLI,114.0,2021-06-24 12:00:00
2021-06-29 12:00:00,48.75,237.5,291.29202,KBLI,120.0,2021-06-24 12:00:00
2021-06-29 18:00:00,48.75,237.5,296.8732,KBLI,126.0,2021-06-24 12:00:00
2021-06-30 00:00:00,48.75,237.5,300.2543,KBLI,132.0,2021-06-24 12:00:00
2021-06-30 06:00:00,48.75,237.5,294.636,KBLI,138.0,2021-06-24 12:00:00
2021-06-30 12:00:00,48.75,237.5,291.3026,KBLI,144.0,2021-06-24 12:00:00
2021-06-30 18:00:00,48.75,237.5,297.7098,KBLI,150.0,2021-06-24 12:00:00
2021-07-01 00:00:00,48.75,237.5,300.976,KBLI,156.0,2021-06-24 12:00:00
2021-07-01 06:00:00,48.75,237.5,295.0272,KBLI,162.0,2021-06-24 12:00:00
2021-07-01 12:00:00,48.75,237.5,290.74246,KBLI,168.0,2021-06-24 12:00:00
2021-07-01 18:00:00,48.75,237.5,296.5003,KBLI,174.0,2021-06-24 12:00:00
2021-07-02 00:00:00,48.75,237.5,298.81317,KBLI,180.0,2021-06-24 12:00:00
2021-07-02 06:00:00,48.75,237.5,293.31458,KBLI,186.0,2021-06-24 12:00:00
2021-07-02 12:00:00,48.75,237.5,289.54123,KBLI,192.0,2021-06-24 12:00:00
2021-07-02 18:00:00,48.75,237.5,294.4461,KBLI,198.0,2021-06-24 12:00:00
2021-07-03 00:00:00,48.75,237.5,297.09833,KBLI,204.0,2021-06-24 12:00:00
2021-07-03 06:00:00,48.75,237.5,292.29916,KBLI,210.0,2021-06-24 12:00:00
