time,latitude,longitude,t2,fhour
2024-06-24 00:00:00,47.5,0.0,289.84665,84.0
2024-06-24 06:00:00,47.5,0.0,289.50012,90.0
2024-06-24 12:00:00,47.5,0.0,297.0419,96.0
2024-06-24 18:00:00,47.5,0.0,297.64832,102.0
2024-06-25 00:00:00,47.5,0.0,292.06332,108.0
2024-06-25 06:00:00,47.5,0.0,291.94675,114.0
2024-06-25 12:00:00,47.5,0.0,300.79306,120.0
2024-06-25 18:00:00,47.5,0.0,300.96506,126.0
2024-06-26 00:00:00,47.5,0.0,294.48322,132.0
2024-06-26 06:00:00,47.5,0.0,294.51953,138.0
2024-06-26 12:00:00,47.5,0.0,301.8167,144.0
2024-06-26 18:00:00,47.5,0.0,298.7796,150.0
2024-06-27 00:00:00,47.5,0.0,291.89008,156.0
2024-06-27 06:00:00,47.5,0.0,288.91412,162.0
2024-06-27 12:00:00,47.5,0.0,292.48117,168.0
2024-06-27 18:00:00,47.5,0.0,291.355,174.0
2024-06-28 00:00:00,47.5,0.0,287.31915,180.0
2024-06-28 06:00:00,47.5,0.0,286.58536,186.0
2024-06-28 12:00:00,47.5,0.0,292.4965,192.0
2024-06-28 18:00:00,47.5,0.0,291.89774,198.0
2024-06-29 00:00:00,47.5,0.0,288.4326,204.0
2024-06-29 06:00:00,47.5,0.0,288.03256,210.0
2024-06-29 12:00:00,47.5,0.0,295.69666,216.0
2024-06-29 18:00:00,47.5,0.0,295.3323,222.0
2024-06-30 00:00:00,47.5,0.0,289.1358,228.0
2024-06-30 06:00:00,47.5,0.0,287.4338,234.0
2024-06-30 12:00:00,47.5,0.0,291.87735,240.0
2024-06-21 00:00:00,47.5,0.0,289.1817,0.0
2024-06-21 06:00:00,47.5,0.0,288.4683,6.0
2024-06-21 12:00:00,47.5,0.0,293.2991,12.0
2024-06-21 18:00:00,47.5,0.0,293.05197,18.0
2024-06-22 00:00:00,47.5,0.0,287.85425,24.0
2024-06-22 06:00:00,47.5,0.0,288.01605,30.0
2024-06-22 12:00:00,47.5,0.0,291.86847,36.0
2024-06-22 18:00:00,47.5,0.0,291.4965,42.0
2024-06-23 00:00:00,47.5,0.0,287.41986,48.0
2024-06-23 06:00:00,47.5,0.0,287.14215,54.0
2024-06-23 12:00:00,47.5,0.0,293.21634,60.0
2024-06-23 18:00:00,47.5,0.0,294.19983,66.0
2024-06-24 00:00:00,47.5,0.0,288.81866,72.0
2024-06-24 06:00:00,47.5,0.0,289.05307,78.0
2024-06-24 12:00:00,47.5,0.0,297.0025,84.0
2024-06-24 18:00:00,47.5,0.0,297.34647,90.0
2024-06-25 00:00:00,47.5,0.0,291.67993,96.0
2024-06-25 06:00:00,47.5,0.0,291.4761,102.0
2024-06-25 12:00:00,47.5,0.0,299.9555,108.0
2024-06-25 18:00:00,47.5,0.0,299.73892,114.0
2024-06-26 00:00:00,47.5,0.0,293.9501,120.0
2024-06-26 06:00:00,47.5,0.0,293.29276,126.0
2024-06-26 12:00:00,47.5,0.0,300.54916,132.0
2024-06-26 18:00:00,47.5,0.0,298.66373,138.0
2024-06-27 00:00:00,47.5,0.0,292.58954,144.0
2024-06-27 06:00:00,47.5,0.0,290.28622,150.0
2024-06-27 12:00:00,47.5,0.0,292.9768,156.0
2024-06-27 18:00:00,47.5,0.0,291.93726,162.0
2024-06-28 00:00:00,47.5,0.0,288.75748,168.0
2024-06-28 06:00:00,47.5,0.0,288.33707,174.0
2024-06-28 12:00:00,47.5,0.0,293.31058,180.0
2024-06-28 18:00:00,47.5,0.0,294.36542,186.0
2024-06-29 00:00:00,47.5,0.0,288.04663,192.0
2024-06-29 06:00:00,47.5,0.0,287.32812,198.0
2024-06-29 12:00:00,47.5,0.0,293.4023,204.0
2024-06-29 18:00:00,47.5,0.0,293.47333,210.0
2024-06-30 00:00:00,47.5,0.0,288.84634,216.0
2024-06-30 06:00:00,47.5,0.0,287.67432,222.0
2024-06-30 12:00:00,47.5,0.0,294.2377,228.0
2024-06-30 18:00:00,47.5,0.0,294.43515,234.0
2024-07-01 00:00:00,47.5,0.0,289.23743,240.0
2024-06-21 12:00:00,47.5,0.0,294.0802,0.0
2024-06-21 18:00:00,47.5,0.0,293.14767,6.0
2024-06-22 00:00:00,47.5,0.0,288.0315,12.0
2024-06-22 06:00:00,47.5,0.0,288.17545,18.0
2024-06-22 12:00:00,47.5,0.0,292.31323,24.0
2024-06-22 18:00:00,47.5,0.0,292.11194,30.0
2024-06-23 00:00:00,47.5,0.0,287.58688,36.0
2024-06-23 06:00:00,47.5,0.0,287.3601,42.0
2024-06-23 12:00:00,47.5,0.0,293.8012,48.0
2024-06-23 18:00:00,47.5,0.0,294.62164,54.0
2024-06-24 00:00:00,47.5,0.0,289.28125,60.0
2024-06-24 06:00:00,47.5,0.0,289.30545,66.0
2024-06-24 12:00:00,47.5,0.0,297.54025,72.0
2024-06-24 18:00:00,47.5,0.0,297.85873,78.0
2024-06-25 00:00:00,47.5,0.0,292.23297,84.0
2024-06-25 06:00:00,47.5,0.0,291.92468,90.0
2024-06-25 12:00:00,47.5,0.0,300.32257,96.0
2024-06-25 18:00:00,47.5,0.0,300.0219,102.0
2024-06-26 00:00:00,47.5,0.0,294.19232,108.0
2024-06-26 06:00:00,47.5,0.0,293.80505,114.0
2024-06-26 12:00:00,47.5,0.0,301.22455,120.0
2024-06-26 18:00:00,47.5,0.0,296.33258,126.0
2024-06-27 00:00:00,47.5,0.0,292.15402,132.0
2024-06-27 06:00:00,47.5,0.0,291.0788,138.0
2024-06-27 12:00:00,47.5,0.0,295.35925,144.0
2024-06-27 18:00:00,47.5,0.0,294.61017,150.0
2024-06-28 00:00:00,47.5,0.0,290.14624,156.0
2024-06-28 06:00:00,47.5,0.0,289.98636,162.0
2024-06-28 12:00:00,47.5,0.0,293.3292,168.0
2024-06-28 18:00:00,47.5,0.0,292.8731,174.0
2024-06-29 00:00:00,47.5,0.0,288.55188,180.0
2024-06-29 06:00:00,47.5,0.0,286.66644,186.0
2024-06-29 12:00:00,47.5,0.0,290.80423,192.0
2024-06-29 18:00:00,47.5,0.0,291.16348,198.0
2024-06-30 00:00:00,47.5,0.0,287.53528,204.0
2024-06-30 06:00:00,47.5,0.0,286.5161,210.0
2024-06-30 12:00:00,47.5,0.0,290.91888,216.0
2024-06-30 18:00:00,47.5,0.0,291.8514,222.0
2024-07-01 00:00:00,47.5,0.0,287.0206,228.0
2024-07-01 06:00:00,47.5,0.0,286.47025,234.0
2024-07-01 12:00:00,47.5,0.0,293.72665,240.0
2024-06-22 00:00:00,47.5,0.0,286.1426,0.0
2024-06-22 06:00:00,47.5,0.0,287.53885,6.0
2024-06-22 12:00:00,47.5,0.0,291.61548,12.0
2024-06-22 18:00:00,47.5,0.0,291.7671,18.0
2024-06-23 00:00:00,47.5,0.0,287.4051,24.0
2024-06-23 06:00:00,47.5,0.0,287.36942,30.0
2024-06-23 12:00:00,47.5,0.0,293.36206,36.0
2024-06-23 18:00:00,47.5,0.0,294.13153,42.0
2024-06-24 00:00:00,47.5,0.0,288.87268,48.0
2024-06-24 06:00:00,47.5,0.0,288.95102,54.0
2024-06-24 12:00:00,47.5,0.0,297.26736,60.0
2024-06-24 18:00:00,47.5,0.0,297.69797,66.0
2024-06-25 00:00:00,47.5,0.0,292.27603,72.0
2024-06-25 06:00:00,47.5,0.0,292.1429,78.0
2024-06-25 12:00:00,47.5,0.0,300.6631,84.0
2024-06-25 18:00:00,47.5,0.0,300.45416,90.0
2024-06-26 00:00:00,47.5,0.0,294.62457,96.0
2024-06-26 06:00:00,47.5,0.0,294.18887,102.0
2024-06-26 12:00:00,47.5,0.0,302.21985,108.0
2024-06-26 18:00:00,47.5,0.0,301.98798,114.0
2024-06-27 00:00:00,47.5,0.0,295.62842,120.0
2024-06-27 06:00:00,47.5,0.0,294.75705,126.0
2024-06-27 12:00:00,47.5,0.0,302.5842,132.0
2024-06-27 18:00:00,47.5,0.0,301.34082,138.0
2024-06-28 00:00:00,47.5,0.0,295.0628,144.0
2024-06-28 06:00:00,47.5,0.0,292.72894,150.0
2024-06-28 12:00:00,47.5,0.0,296.21448,156.0
2024-06-28 18:00:00,47.5,0.0,294.8692,162.0
2024-06-29 00:00:00,47.5,0.0,289.8753,168.0
2024-06-29 06:00:00,47.5,0.0,287.62296,174.0
2024-06-29 12:00:00,47.5,0.0,293.5341,180.0
2024-06-29 18:00:00,47.5,0.0,292.59137,186.0
2024-06-30 00:00:00,47.5,0.0,286.51718,192.0
2024-06-30 06:00:00,47.5,0.0,285.70184,198.0
2024-06-30 12:00:00,47.5,0.0,290.75687,204.0
2024-06-30 18:00:00,47.5,0.0,291.5671,210.0
2024-07-01 00:00:00,47.5,0.0,287.0624,216.0
2024-07-01 06:00:00,47.5,0.0,285.90567,222.0
2024-07-01 12:00:00,47.5,0.0,293.65128,228.0
2024-07-01 18:00:00,47.5,0.0,294.8488,234.0
2024-07-02 00:00:00,47.5,0.0,288.24463,240.0
2024-06-22 12:00:00,47.5,0.0,292.3792,0.0
2024-06-22 18:00:00,47.5,0.0,292.55884,6.0
2024-06-23 00:00:00,47.5,0.0,287.993,12.0
2024-06-23 06:00:00,47.5,0.0,287.94586,18.0
2024-06-23 12:00:00,47.5,0.0,293.857,24.0
2024-06-23 18:00:00,47.5,0.0,294.68762,30.0
2024-06-24 00:00:00,47.5,0.0,289.30646,36.0
2024-06-24 06:00:00,47.5,0.0,289.43893,42.0
2024-06-24 12:00:00,47.5,0.0,297.42914,48.0
2024-06-24 18:00:00,47.5,0.0,297.88266,54.0
2024-06-25 00:00:00,47.5,0.0,292.6238,60.0
2024-06-25 06:00:00,47.5,0.0,292.32315,66.0
2024-06-25 12:00:00,47.5,0.0,300.80255,72.0
2024-06-25 18:00:00,47.5,0.0,300.60892,78.0
2024-06-26 00:00:00,47.5,0.0,294.5755,84.0
2024-06-26 06:00:00,47.5,0.0,294.17804,90.0
2024-06-26 12:00:00,47.5,0.0,302.57593,96.0
2024-06-26 18:00:00,47.5,0.0,302.6944,102.0
2024-06-27 00:00:00,47.5,0.0,296.0087,108.0
2024-06-27 06:00:00,47.5,0.0,295.53732,114.0
2024-06-27 12:00:00,47.5,0.0,304.50592,120.0
2024-06-27 18:00:00,47.5,0.0,303.8027,126.0
2024-06-28 00:00:00,47.5,0.0,297.15778,132.0
2024-06-28 06:00:00,47.5,0.0,294.85446,138.0
2024-06-28 12:00:00,47.5,0.0,298.3196,144.0
2024-06-28 18:00:00,47.5,0.0,298.65594,150.0
2024-06-29 00:00:00,47.5,0.0,292.78558,156.0
2024-06-29 06:00:00,47.5,0.0,291.10397,162.0
2024-06-29 12:00:00,47.5,0.0,294.91562,168.0
2024-06-29 18:00:00,47.5,0.0,292.96902,174.0
2024-06-30 00:00:00,47.5,0.0,288.9739,180.0
2024-06-30 06:00:00,47.5,0.0,288.20953,186.0
2024-06-30 12:00:00,47.5,0.0,292.71423,192.0
2024-06-30 18:00:00,47.5,0.0,292.0747,198.0
2024-07-01 00:00:00,47.5,0.0,287.4681,204.0
2024-07-01 06:00:00,47.5,0.0,286.7598,210.0
2024-07-01 12:00:00,47.5,0.0,293.2009,216.0
2024-07-01 18:00:00,47.5,0.0,293.27734,222.0
2024-07-02 00:00:00,47.5,0.0,288.0185,228.0
2024-07-02 06:00:00,47.5,0.0,286.8159,234.0
2024-07-02 12:00:00,47.5,0.0,294.3169,240.0
2024-06-23 00:00:00,47.5,0.0,285.43057,0.0
2024-06-23 06:00:00,47.5,0.0,286.08792,6.0
2024-06-23 12:00:00,47.5,0.0,293.46664,12.0
2024-06-23 18:00:00,47.5,0.0,294.41956,18.0
2024-06-24 00:00:00,47.5,0.0,289.11993,24.0
2024-06-24 06:00:00,47.5,0.0,289.07663,30.0
2024-06-24 12:00:00,47.5,0.0,297.02606,36.0
2024-06-24 18:00:00,47.5,0.0,297.32925,42.0
2024-06-25 00:00:00,47.5,0.0,292.4169,48.0
2024-06-25 06:00:00,47.5,0.0,292.2207,54.0
2024-06-25 12:00:00,47.5,0.0,300.49628,60.0
2024-06-25 18:00:00,47.5,0.0,300.3555,66.0
2024-06-26 00:00:00,47.5,0.0,294.32208,72.0
2024-06-26 06:00:00,47.5,0.0,293.97046,78.0
2024-06-26 12:00:00,47.5,0.0,302.12375,84.0
2024-06-26 18:00:00,47.5,0.0,302.09763,90.0
2024-06-27 00:00:00,47.5,0.0,295.65652,96.0
2024-06-27 06:00:00,47.5,0.0,295.35077,102.0
2024-06-27 12:00:00,47.5,0.0,302.89255,108.0
2024-06-27 18:00:00,47.5,0.0,299.61084,114.0
2024-06-28 00:00:00,47.5,0.0,294.8412,120.0
2024-06-28 06:00:00,47.5,0.0,291.31488,126.0
2024-06-28 12:00:00,47.5,0.0,293.98508,132.0
2024-06-28 18:00:00,47.5,0.0,294.6934,138.0
2024-06-29 00:00:00,47.5,0.0,289.63837,144.0
2024-06-29 06:00:00,47.5,0.0,287.93637,150.0
2024-06-29 12:00:00,47.5,0.0,295.23355,156.0
2024-06-29 18:00:00,47.5,0.0,294.72653,162.0
2024-06-30 00:00:00,47.5,0.0,288.8154,168.0
2024-06-30 06:00:00,47.5,0.0,287.31723,174.0
2024-06-30 12:00:00,47.5,0.0,294.81824,180.0
2024-06-30 18:00:00,47.5,0.0,294.50485,186.0
2024-07-01 00:00:00,47.5,0.0,289.51096,192.0
2024-07-01 06:00:00,47.5,0.0,287.85992,198.0
2024-07-01 12:00:00,47.5,0.0,295.27942,204.0
2024-07-01 18:00:00,47.5,0.0,295.5342,210.0
2024-07-02 00:00:00,47.5,0.0,289.5008,216.0
2024-07-02 06:00:00,47.5,0.0,288.14532,222.0
2024-07-02 12:00:00,47.5,0.0,296.4209,228.0
2024-07-02 18:00:00,47.5,0.0,296.83365,234.0
2024-07-03 00:00:00,47.5,0.0,291.1671,240.0
2024-06-23 12:00:00,47.5,0.0,294.71295,0.0
2024-06-23 18:00:00,47.5,0.0,294.98557,6.0
2024-06-24 00:00:00,47.5,0.0,289.48212,12.0
2024-06-24 06:00:00,47.5,0.0,289.47894,18.0
2024-06-24 12:00:00,47.5,0.0,298.0399,24.0
2024-06-24 18:00:00,47.5,0.0,298.48322,30.0
2024-06-25 00:00:00,47.5,0.0,293.1836,36.0
2024-06-25 06:00:00,47.5,0.0,292.84216,42.0
2024-06-25 12:00:00,47.5,0.0,301.11774,48.0
2024-06-25 18:00:00,47.5,0.0,300.89352,54.0
2024-06-26 00:00:00,47.5,0.0,294.90088,60.0
2024-06-26 06:00:00,47.5,0.0,294.3327,66.0
2024-06-26 12:00:00,47.5,0.0,302.60828,72.0
2024-06-26 18:00:00,47.5,0.0,301.43115,78.0
2024-06-27 00:00:00,47.5,0.0,295.4385,84.0
2024-06-27 06:00:00,47.5,0.0,294.02188,90.0
2024-06-27 12:00:00,47.5,0.0,297.18127,96.0
2024-06-27 18:00:00,47.5,0.0,295.08182,102.0
2024-06-28 00:00:00,47.5,0.0,290.251,108.0
2024-06-28 06:00:00,47.5,0.0,288.1006,114.0
2024-06-28 12:00:00,47.5,0.0,293.5633,120.0
2024-06-28 18:00:00,47.5,0.0,293.648,126.0
2024-06-29 00:00:00,47.5,0.0,287.6146,132.0
2024-06-29 06:00:00,47.5,0.0,286.94196,138.0
2024-06-29 12:00:00,47.5,0.0,293.87225,144.0
2024-06-29 18:00:00,47.5,0.0,293.94073,150.0
2024-06-30 00:00:00,47.5,0.0,289.31375,156.0
2024-06-30 06:00:00,47.5,0.0,288.74048,162.0
2024-06-30 12:00:00,47.5,0.0,292.40945,168.0
2024-06-30 18:00:00,47.5,0.0,292.30182,174.0
2024-07-01 00:00:00,47.5,0.0,286.513,180.0
2024-07-01 06:00:00,47.5,0.0,286.20215,186.0
2024-07-01 12:00:00,47.5,0.0,292.03174,192.0
2024-07-01 18:00:00,47.5,0.0,293.10187,198.0
2024-07-02 00:00:00,47.5,0.0,288.4341,204.0
2024-07-02 06:00:00,47.5,0.0,288.06213,210.0
2024-07-02 12:00:00,47.5,0.0,289.63165,216.0
2024-07-02 18:00:00,47.5,0.0,290.9056,222.0
2024-07-03 00:00:00,47.5,0.0,286.86975,228.0
2024-07-03 06:00:00,47.5,0.0,286.3245,234.0
2024-07-03 12:00:00,47.5,0.0,291.298,240.0
2024-06-24 00:00:00,47.5,0.0,287.0982,0.0
2024-06-24 06:00:00,47.5,0.0,287.96448,6.0
2024-06-24 12:00:00,47.5,0.0,296.8923,12.0
2024-06-24 18:00:00,47.5,0.0,297.47833,18.0
2024-06-25 00:00:00,47.5,0.0,292.38254,24.0
2024-06-25 06:00:00,47.5,0.0,292.28763,30.0
2024-06-25 12:00:00,47.5,0.0,300.44092,36.0
2024-06-25 18:00:00,47.5,0.0,300.15555,42.0
2024-06-26 00:00:00,47.5,0.0,294.4075,48.0
2024-06-26 06:00:00,47.5,0.0,293.95142,54.0
2024-06-26 12:00:00,47.5,0.0,301.90085,60.0
2024-06-26 18:00:00,47.5,0.0,301.9569,66.0
2024-06-27 00:00:00,47.5,0.0,295.59735,72.0
2024-06-27 06:00:00,47.5,0.0,294.75143,78.0
2024-06-27 12:00:00,47.5,0.0,301.23328,84.0
2024-06-27 18:00:00,47.5,0.0,298.92996,90.0
2024-06-28 00:00:00,47.5,0.0,291.592,96.0
2024-06-28 06:00:00,47.5,0.0,288.86066,102.0
2024-06-28 12:00:00,47.5,0.0,295.4648,108.0
2024-06-28 18:00:00,47.5,0.0,296.4483,114.0
2024-06-29 00:00:00,47.5,0.0,290.3741,120.0
2024-06-29 06:00:00,47.5,0.0,288.97787,126.0
2024-06-29 12:00:00,47.5,0.0,296.64197,132.0
2024-06-29 18:00:00,47.5,0.0,296.68304,138.0
2024-06-30 00:00:00,47.5,0.0,289.87506,144.0
2024-06-30 06:00:00,47.5,0.0,289.06992,150.0
2024-06-30 12:00:00,47.5,0.0,292.51468,156.0
2024-06-30 18:00:00,47.5,0.0,290.0483,162.0
2024-07-01 00:00:00,47.5,0.0,287.0112,168.0
2024-07-01 06:00:00,47.5,0.0,285.95636,174.0
2024-07-01 12:00:00,47.5,0.0,291.78595,180.0
2024-07-01 18:00:00,47.5,0.0,291.1872,186.0
2024-07-02 00:00:00,47.5,0.0,287.70166,192.0
2024-07-02 06:00:00,47.5,0.0,287.20227,198.0
2024-07-02 12:00:00,47.5,0.0,290.66742,204.0
2024-07-02 18:00:00,47.5,0.0,290.33365,210.0
2024-07-03 00:00:00,47.5,0.0,287.6023,216.0
2024-07-03 06:00:00,47.5,0.0,287.27362,222.0
2024-07-03 12:00:00,47.5,0.0,292.20636,228.0
2024-07-03 18:00:00,47.5,0.0,292.58344,234.0
2024-07-04 00:00:00,47.5,0.0,288.2826,240.0
2024-06-24 12:00:00,47.5,0.0,296.9345,0.0
2024-06-24 18:00:00,47.5,0.0,297.80588,6.0
2024-06-25 00:00:00,47.5,0.0,292.38394,12.0
2024-06-25 06:00:00,47.5,0.0,292.55847,18.0
2024-06-25 12:00:00,47.5,0.0,300.95636,24.0
2024-06-25 18:00:00,47.5,0.0,300.68375,30.0
2024-06-26 00:00:00,47.5,0.0,294.65033,36.0
2024-06-26 06:00:00,47.5,0.0,294.2554,42.0
2024-06-26 12:00:00,47.5,0.0,302.44943,48.0
2024-06-26 18:00:00,47.5,0.0,302.50327,54.0
2024-06-27 00:00:00,47.5,0.0,295.93988,60.0
2024-06-27 06:00:00,47.5,0.0,294.99716,66.0
2024-06-27 12:00:00,47.5,0.0,301.76437,72.0
2024-06-27 18:00:00,47.5,0.0,299.38974,78.0
2024-06-28 00:00:00,47.5,0.0,291.60336,84.0
2024-06-28 06:00:00,47.5,0.0,288.74973,90.0
2024-06-28 12:00:00,47.5,0.0,295.15005,96.0
2024-06-28 18:00:00,47.5,0.0,296.22528,102.0
2024-06-29 00:00:00,47.5,0.0,290.27338,108.0
2024-06-29 06:00:00,47.5,0.0,288.75482,114.0
2024-06-29 12:00:00,47.5,0.0,295.88895,120.0
2024-06-29 18:00:00,47.5,0.0,295.69785,126.0
2024-06-30 00:00:00,47.5,0.0,289.50134,132.0
2024-06-30 06:00:00,47.5,0.0,288.06433,138.0
2024-06-30 12:00:00,47.5,0.0,293.07858,144.0
2024-06-30 18:00:00,47.5,0.0,292.99896,150.0
2024-07-01 00:00:00,47.5,0.0,288.5962,156.0
2024-07-01 06:00:00,47.5,0.0,286.81265,162.0
2024-07-01 12:00:00,47.5,0.0,293.98755,168.0
2024-07-01 18:00:00,47.5,0.0,293.6181,174.0
2024-07-02 00:00:00,47.5,0.0,289.15417,180.0
2024-07-02 06:00:00,47.5,0.0,288.63187,186.0
2024-07-02 12:00:00,47.5,0.0,292.03586,192.0
2024-07-02 18:00:00,47.5,0.0,293.25885,198.0
2024-07-03 00:00:00,47.5,0.0,289.5695,204.0
2024-07-03 06:00:00,47.5,0.0,288.40765,210.0
2024-07-03 12:00:00,47.5,0.0,292.6066,216.0
2024-07-03 18:00:00,47.5,0.0,292.8843,222.0
2024-07-04 00:00:00,47.5,0.0,290.29565,228.0
2024-07-04 06:00:00,47.5,0.0,289.60263,234.0
2024-07-04 12:00:00,47.5,0.0,292.76202,240.0
2024-06-25 00:00:00,47.5,0.0,290.07617,0.0
2024-06-25 06:00:00,47.5,0.0,290.65964,6.0
2024-06-25 12:00:00,47.5,0.0,299.95438,12.0
2024-06-25 18:00:00,47.5,0.0,299.51105,18.0
2024-06-26 00:00:00,47.5,0.0,293.80374,24.0
2024-06-26 06:00:00,47.5,0.0,293.59225,30.0
2024-06-26 12:00:00,47.5,0.0,301.50095,36.0
2024-06-26 18:00:00,47.5,0.0,301.54523,42.0
2024-06-27 00:00:00,47.5,0.0,295.3895,48.0
2024-06-27 06:00:00,47.5,0.0,294.96655,54.0
2024-06-27 12:00:00,47.5,0.0,301.77454,60.0
2024-06-27 18:00:00,47.5,0.0,299.34894,66.0
2024-06-28 00:00:00,47.5,0.0,291.44025,72.0
2024-06-28 06:00:00,47.5,0.0,288.79044,78.0
2024-06-28 12:00:00,47.5,0.0,295.47614,84.0
2024-06-28 18:00:00,47.5,0.0,296.39337,90.0
2024-06-29 00:00:00,47.5,0.0,291.19565,96.0
2024-06-29 06:00:00,47.5,0.0,289.1981,102.0
2024-06-29 12:00:00,47.5,0.0,292.13327,108.0
2024-06-29 18:00:00,47.5,0.0,293.90662,114.0
2024-06-30 00:00:00,47.5,0.0,288.89236,120.0
2024-06-30 06:00:00,47.5,0.0,288.48215,126.0
2024-06-30 12:00:00,47.5,0.0,293.2518,132.0
2024-06-30 18:00:00,47.5,0.0,293.44543,138.0
2024-07-01 00:00:00,47.5,0.0,289.4911,144.0
2024-07-01 06:00:00,47.5,0.0,287.48334,150.0
2024-07-01 12:00:00,47.5,0.0,293.51675,156.0
2024-07-01 18:00:00,47.5,0.0,293.96008,162.0
2024-07-02 00:00:00,47.5,0.0,289.61847,168.0
2024-07-02 06:00:00,47.5,0.0,288.91525,174.0
2024-07-02 12:00:00,47.5,0.0,293.72568,180.0
2024-07-02 18:00:00,47.5,0.0,292.87976,186.0
2024-07-03 00:00:00,47.5,0.0,289.53693,192.0
2024-07-03 06:00:00,47.5,0.0,289.8121,198.0
2024-07-03 12:00:00,47.5,0.0,292.93073,204.0
2024-07-03 18:00:00,47.5,0.0,292.87976,210.0
2024-07-04 00:00:00,47.5,0.0,287.1317,216.0
2024-07-04 06:00:00,47.5,0.0,286.10745,222.0
2024-07-04 12:00:00,47.5,0.0,292.0186,228.0
2024-07-04 18:00:00,47.5,0.0,293.04285,234.0
2024-07-05 00:00:00,47.5,0.0,289.0681,240.0
2024-06-25 12:00:00,47.5,0.0,299.46136,0.0
2024-06-25 18:00:00,47.5,0.0,299.2397,6.0
2024-06-26 00:00:00,47.5,0.0,293.45087,12.0
2024-06-26 06:00:00,47.5,0.0,293.10434,18.0
2024-06-26 12:00:00,47.5,0.0,301.25763,24.0
2024-06-26 18:00:00,47.5,0.0,301.343,30.0
2024-06-27 00:00:00,47.5,0.0,294.94266,36.0
2024-06-27 06:00:00,47.5,0.0,294.57578,42.0
2024-06-27 12:00:00,47.5,0.0,301.343,48.0
2024-06-27 18:00:00,47.5,0.0,299.27408,54.0
2024-06-28 00:00:00,47.5,0.0,290.34625,60.0
2024-06-28 06:00:00,47.5,0.0,288.07352,66.0
2024-06-28 12:00:00,47.5,0.0,295.04456,72.0
2024-06-28 18:00:00,47.5,0.0,296.5835,78.0
2024-06-29 00:00:00,47.5,0.0,291.52847,84.0
2024-06-29 06:00:00,47.5,0.0,290.20355,90.0
2024-06-29 12:00:00,47.5,0.0,292.77182,96.0
2024-06-29 18:00:00,47.5,0.0,291.80872,102.0
2024-06-30 00:00:00,47.5,0.0,288.58817,108.0
2024-06-30 06:00:00,47.5,0.0,287.68112,114.0
2024-06-30 12:00:00,47.5,0.0,292.8177,120.0
2024-06-30 18:00:00,47.5,0.0,291.88007,126.0
2024-07-01 00:00:00,47.5,0.0,288.72067,132.0
2024-07-01 06:00:00,47.5,0.0,286.7231,138.0
2024-07-01 12:00:00,47.5,0.0,290.71823,144.0
2024-07-01 18:00:00,47.5,0.0,291.00104,150.0
2024-07-02 00:00:00,47.5,0.0,287.7601,156.0
2024-07-02 06:00:00,47.5,0.0,287.855,162.0
2024-07-02 12:00:00,47.5,0.0,291.91125,168.0
2024-07-02 18:00:00,47.5,0.0,291.2921,174.0
2024-07-03 00:00:00,47.5,0.0,287.5212,180.0
2024-07-03 06:00:00,47.5,0.0,287.47534,186.0
2024-07-03 12:00:00,47.5,0.0,290.89972,192.0
2024-07-03 18:00:00,47.5,0.0,291.86282,198.0
2024-07-04 00:00:00,47.5,0.0,287.41928,204.0
2024-07-04 06:00:00,47.5,0.0,286.1963,210.0
2024-07-04 12:00:00,47.5,0.0,293.04504,216.0
2024-07-04 18:00:00,47.5,0.0,294.74704,222.0
2024-07-05 00:00:00,47.5,0.0,287.93906,228.0
2024-07-05 06:00:00,47.5,0.0,288.20657,234.0
2024-07-05 12:00:00,47.5,0.0,293.1393,240.0
2024-06-26 00:00:00,47.5,0.0,293.9673,0.0
2024-06-26 06:00:00,47.5,0.0,292.84622,6.0
2024-06-26 12:00:00,47.5,0.0,300.9995,12.0
2024-06-26 18:00:00,47.5,0.0,301.23138,18.0
2024-06-27 00:00:00,47.5,0.0,295.03488,24.0
2024-06-27 06:00:00,47.5,0.0,294.60938,30.0
2024-06-27 12:00:00,47.5,0.0,301.45813,36.0
2024-06-27 18:00:00,47.5,0.0,298.91022,42.0
2024-06-28 00:00:00,47.5,0.0,290.5531,48.0
2024-06-28 06:00:00,47.5,0.0,288.33133,54.0
2024-06-28 12:00:00,47.5,0.0,295.09854,60.0
2024-06-28 18:00:00,47.5,0.0,296.3674,66.0
2024-06-29 00:00:00,47.5,0.0,291.25122,72.0
2024-06-29 06:00:00,47.5,0.0,289.98746,78.0
2024-06-29 12:00:00,47.5,0.0,292.44363,84.0
2024-06-29 18:00:00,47.5,0.0,291.44995,90.0
2024-06-30 00:00:00,47.5,0.0,288.82053,96.0
2024-06-30 06:00:00,47.5,0.0,287.45486,102.0
2024-06-30 12:00:00,47.5,0.0,292.67297,108.0
2024-06-30 18:00:00,47.5,0.0,292.42075,114.0
2024-07-01 00:00:00,47.5,0.0,289.1798,120.0
2024-07-01 06:00:00,47.5,0.0,287.41666,126.0
2024-07-01 12:00:00,47.5,0.0,291.2283,132.0
2024-07-01 18:00:00,47.5,0.0,291.51367,138.0
2024-07-02 00:00:00,47.5,0.0,288.27274,144.0
2024-07-02 06:00:00,47.5,0.0,287.6485,150.0
2024-07-02 12:00:00,47.5,0.0,291.15442,156.0
2024-07-02 18:00:00,47.5,0.0,291.4882,162.0
2024-07-03 00:00:00,47.5,0.0,287.595,168.0
