value,lead_time,target_variable,metric,target_source,forecast_source,case_id_number,event_type
-14 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
-15 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
-15 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
-16 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
-16 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,4,heat_wave
,0 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,0 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,0 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,0 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,1 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,1 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,1 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,1 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,2 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,2 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,2 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,2 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,3 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,3 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,3 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,3 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,4 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,4 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,4 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,4 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,5 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,5 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,5 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,5 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,6 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,6 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,6 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,6 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,7 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,7 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,7 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,7 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,8 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,8 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,8 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,8 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,9 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,9 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,9 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,9 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
,10 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,4,heat_wave
5.015899658203125,0 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.28741455078125,0 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
5.09515380859375,0 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.15228271484375,0 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.832366943359375,1 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.4677734375,1 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.8192138671875,1 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.619110107421875,1 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.476318359375,2 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.69482421875,2 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.580657958984375,2 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.037017822265625,2 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.003082275390625,3 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.81878662109375,3 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.4139404296875,3 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.045196533203125,3 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.262481689453125,4 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.239501953125,4 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.58929443359375,4 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.552276611328125,4 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.273345947265625,5 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.19488525390625,5 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.774017333984375,5 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.28900146484375,5 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
5.704986572265625,6 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.459503173828125,6 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
8.3369140625,6 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.314453125,6 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
6.038726806640625,7 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.46630859375,7 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.002838134765625,7 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.371612548828125,7 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.169403076171875,8 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.3310546875,8 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
3.405059814453125,8 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
0.14447021484375,8 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
4.709625244140625,9 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
6.110565185546875,9 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
8.379150390625,9 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
2.511505126953125,9 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
7.89459228515625,10 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,6,heat_wave
1.5743446350097656,0 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.4421794414520264,0 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.6732441186904907,0 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.5379496812820435,0 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.706490397453308,1 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.576259970664978,1 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.8055871725082397,1 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.8125207424163818,1 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
1.943857192993164,2 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.003016948699951,2 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.0689899921417236,2 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.1402883529663086,2 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.0832200050354004,3 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.082183361053467,3 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.230008363723755,3 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.354463815689087,3 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.3976566791534424,4 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.397818088531494,4 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.6177895069122314,4 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.4678962230682373,4 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.65350341796875,5 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.6642541885375977,5 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.702108144760132,5 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
2.8139302730560303,5 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.0209603309631348,6 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.445322275161743,6 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.7312960624694824,6 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
4.4836931228637695,6 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
4.094426155090332,7 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
4.09443998336792,7 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.580373764038086,7 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.9894332885742188,7 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.6074070930480957,8 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.328552722930908,8 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.5703341960906982,8 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.825308322906494,8 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.9447035789489746,9 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
3.975250482559204,9 days 06:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
4.2548627853393555,9 days 12:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
4.493711948394775,9 days 18:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
4.565608501434326,10 days 00:00:00,surface_air_temperature,RMSE,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
0 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
1 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
2 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
2 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
3 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
3 days 00:00:00,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,OnsetME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-5 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-3 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-3 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-5 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-2 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-3 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-3 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-3 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-4 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-5 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-5 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-5 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
-5 days +00:00:00,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,,surface_air_temperature,DurationME,ERA5,zarr_forecast,6,heat_wave
,0 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,0 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,0 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,0 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,1 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,1 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,1 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,1 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,2 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,2 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,2 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,2 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,3 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,3 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,3 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,3 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,4 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,4 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,4 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,4 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,5 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,5 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,5 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,5 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,6 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,6 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,6 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,6 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,7 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,7 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,7 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,7 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,8 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,8 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,8 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,8 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,9 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,9 days 06:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,9 days 12:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,9 days 18:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
,10 days 00:00:00,surface_air_temperature,MaxMinMAE,ERA5,zarr_forecast,6,heat_wave
1.011077880859375,0 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
5.07757568359375,0 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
1.489501953125,0 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.865936279296875,0 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.790130615234375,1 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.07415771484375,1 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.705291748046875,1 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.734588623046875,1 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.2550048828125,2 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.891387939453125,2 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.416412353515625,2 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.625701904296875,2 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.205230712890625,3 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.02056884765625,3 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.472869873046875,3 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.772308349609375,3 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.344573974609375,4 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.920013427734375,4 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.40728759765625,4 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.919219970703125,4 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.30145263671875,5 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.147979736328125,5 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
1.122161865234375,5 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.483978271484375,5 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.793304443359375,6 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.510528564453125,6 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
1.49969482421875,6 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
5.0421142578125,6 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
0.9246826171875,7 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
5.951629638671875,7 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
3.411773681640625,7 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.76348876953125,7 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
1.734527587890625,8 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
5.3177490234375,8 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
2.902557373046875,8 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.961944580078125,8 days 18:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
2.226287841796875,9 days 00:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
6.193359375,9 days 06:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
4.040985107421875,9 days 12:00:00,surface_air_temperature,MaximumMAE,ERA5,zarr_forecast,18,heat_wave
